task_id,tokenizer,language,token_count,char_count,category,difficulty
MIG-P2-A-A-MTH-0086v7-8f36e7b8,cl100k_base,toke,45,96,A-MTH,2
MIG-P2-A-A-MTH-0108v13-3cb3cc13,cl100k_base,toke,111,223,A-MTH,2
MIG-P2-A-A-MTH-0108v16-9047b806,cl100k_base,toke,97,195,A-MTH,2
MIG-P2-A-A-MTH-0116v26-1fd6fb1a,cl100k_base,toke,53,102,A-MTH,2
MIG-P2-A-A-SRT-0003v19-3b9be894,cl100k_base,toke,119,321,A-SRT,2
MIG-P2-A-A-SRT-0006v56-e6aa959b,cl100k_base,toke,129,357,A-SRT,2
MIG-P2-A-A-SRT-0007v39-4ba3035e,cl100k_base,toke,106,249,A-SRT,2
MIG-P2-A-A-SRT-0020v53-ec8dd469,cl100k_base,toke,150,365,A-SRT,2
MIG-P2-A-A-SRT-0023v4-0062cf5a,cl100k_base,toke,57,122,A-SRT,2
MIG-P2-A-A-SRT-0023v60-c30f8c00,cl100k_base,toke,60,144,A-SRT,2
MIG-P2-A-A-SRT-0024v49-af6234f8,cl100k_base,toke,48,101,A-SRT,2
MIG-P2-A-A-SRT-0024v58-20099721,cl100k_base,toke,53,117,A-SRT,2
MIG-P2-A-A-SRT-0025v16-1d3bf000,cl100k_base,toke,73,181,A-SRT,2
MIG-P2-A-A-SRT-0029v48-7d3bc71a,cl100k_base,toke,116,242,A-SRT,2
MIG-P2-A-A-SRT-0040v18-70357253,cl100k_base,toke,151,372,A-SRT,2
MIG-P2-A-A-SRT-0065v2-1a9f9974,cl100k_base,toke,92,201,A-SRT,2
MIG-P2-A-A-SRT-0066v19-eb81fcb7,cl100k_base,toke,155,365,A-SRT,2
MIG-P2-A-A-SRT-0084v17-44ea7a4a,cl100k_base,toke,184,416,A-SRT,2
MIG-P2-A-A-SRT-0098v27-f911f1fc,cl100k_base,toke,122,273,A-SRT,2
MIG-P2-A-A-STR-0003v11-d23bf18e,cl100k_base,toke,122,331,A-STR,2
MIG-P2-A-A-STR-0027v82-517bed3c,cl100k_base,toke,29,66,A-STR,2
MIG-P2-A-A-STR-0028v78-0e07a50c,cl100k_base,toke,141,374,A-STR,2
MIG-P2-A-A-STR-0030v56-e095c21a,cl100k_base,toke,131,329,A-STR,2
MIG-P2-A-A-STR-0032v34-1c7e052f,cl100k_base,toke,34,76,A-STR,2
MIG-P2-A-A-STR-0033v32-244d6ffc,cl100k_base,toke,102,242,A-STR,2
MIG-P2-A-A-STR-0046v37-5a720218,cl100k_base,toke,116,295,A-STR,2
MIG-P2-A-A-STR-0052v35-8e4b0988,cl100k_base,toke,103,247,A-STR,2
MIG-P2-A-A-STR-0056v1-0c1b6949,cl100k_base,toke,89,222,A-STR,2
MIG-P2-A-A-STR-0066v11-2b170eef,cl100k_base,toke,250,635,A-STR,2
MIG-P2-A-A-STR-0070v15-2feca867,cl100k_base,toke,160,404,A-STR,2
MIG-P2-A-A-STR-0074v7-4696e45d,cl100k_base,toke,118,306,A-STR,2
MIG-P2-A-A-STR-0077v20-cbaead5a,cl100k_base,toke,117,308,A-STR,2
MIG-P2-A-A-STR-0089v30-08ec95b3,cl100k_base,toke,92,222,A-STR,2
MIG-P2-B-D-CFG-0003v306-8f80e8fb,cl100k_base,toke,115,286,D-CFG,2
MIG-P2-B-D-CFG-0004v303-01e53bc8,cl100k_base,toke,48,135,D-CFG,2
MIG-P2-B-D-CFG-0004v305-76249577,cl100k_base,toke,65,136,D-CFG,2
MIG-P2-B-D-CFG-0004v359-b5e6239f,cl100k_base,toke,76,170,D-CFG,2
MIG-P2-B-D-CFG-0005v353-e1a5e3c3,cl100k_base,toke,74,161,D-CFG,2
MIG-P2-B-D-CFG-0006v309-dbfc914d,cl100k_base,toke,112,246,D-CFG,2
MIG-P2-B-D-CFG-0006v321-78fa5c0b,cl100k_base,toke,81,196,D-CFG,2
MIG-P2-B-D-CFG-0007v352-0f6e22a3,cl100k_base,toke,108,259,D-CFG,2
MIG-P2-B-D-CFG-0009v325-467d8fd6,cl100k_base,toke,30,57,D-CFG,2
MIG-P2-B-D-CFG-0009v355-d2eb8205,cl100k_base,toke,55,139,D-CFG,2
MIG-P2-B-D-CFG-0014v360-17471713,cl100k_base,toke,98,234,D-CFG,2
MIG-P2-B-D-CFG-0015v293-32e2b410,cl100k_base,toke,104,230,D-CFG,2
MIG-P2-B-D-CFG-0015v326-4bbca610,cl100k_base,toke,51,136,D-CFG,2
MIG-P2-B-D-CFG-0015v358-137b329a,cl100k_base,toke,126,259,D-CFG,2
MIG-P2-B-D-CFG-0016v322-52d734a6,cl100k_base,toke,65,138,D-CFG,2
MIG-P2-B-D-CFG-0016v331-1cb9caf9,cl100k_base,toke,71,152,D-CFG,2
MIG-P2-B-D-CFG-0017v317-a2d78110,cl100k_base,toke,88,197,D-CFG,2
MIG-P2-B-D-CFG-0017v354-af88686b,cl100k_base,toke,71,149,D-CFG,2
MIG-P2-B-D-CFG-0017v361-09adc8ec,cl100k_base,toke,81,160,D-CFG,2
MIG-P2-B-D-CFG-0018v339-9d0216cd,cl100k_base,toke,66,136,D-CFG,2
MIG-P2-B-D-CFG-0018v347-4a6e4aba,cl100k_base,toke,111,251,D-CFG,2
MIG-P2-B-D-CLI-0005v238-79c32f52,cl100k_base,toke,133,275,D-CLI,2
MIG-P2-B-D-CLI-0006v234-0bce5989,cl100k_base,toke,53,129,D-CLI,2
MIG-P2-B-D-CLI-0007v283-d0929b7c,cl100k_base,toke,113,250,D-CLI,2
MIG-P2-B-D-CLI-0008v234-e295ddbc,cl100k_base,toke,221,448,D-CLI,2
MIG-P2-B-D-CLI-0009v255-57d2b57e,cl100k_base,toke,76,189,D-CLI,2
MIG-P2-B-D-CLI-0010v265-0089a60a,cl100k_base,toke,89,234,D-CLI,2
MIG-P2-B-D-CLI-0013v238-81d3a3f8,cl100k_base,toke,117,292,D-CLI,2
MIG-P2-B-D-CLI-0013v280-21f5adca,cl100k_base,toke,137,307,D-CLI,2
MIG-P2-B-D-CLI-0014v274-592e1717,cl100k_base,toke,160,374,D-CLI,2
MIG-P2-B-D-CLI-0016v270-3025e72b,cl100k_base,toke,36,88,D-CLI,2
MIG-P2-B-D-CLI-0016v278-ae52b8ba,cl100k_base,toke,49,116,D-CLI,2
MIG-P2-B-D-CLI-0016v282-bdf817f1,cl100k_base,toke,45,104,D-CLI,2
MIG-P2-B-D-CLI-0017v274-ed94674e,cl100k_base,toke,48,117,D-CLI,2
MIG-P2-B-D-CLI-0018v270-e718052b,cl100k_base,toke,221,482,D-CLI,2
MIG-P2-B-D-CLI-0022v265-5cbbd599,cl100k_base,toke,58,108,D-CLI,2
MIG-P2-B-D-CLI-0024v241-103fab47,cl100k_base,toke,31,61,D-CLI,2
MIG-P2-B-D-CRY-0003v261-698bf164,cl100k_base,toke,136,284,D-CRY,2
MIG-P2-B-D-CRY-0006v232-990b7eb9,cl100k_base,toke,87,183,D-CRY,2
MIG-P2-B-D-CRY-0006v249-cc82b861,cl100k_base,toke,65,179,D-CRY,2
MIG-P2-B-D-CRY-0006v280-f8103207,cl100k_base,toke,118,282,D-CRY,2
MIG-P2-B-D-CRY-0008v232-1c78e288,cl100k_base,toke,76,152,D-CRY,2
MIG-P2-B-D-CRY-0008v235-64734bfb,cl100k_base,toke,109,257,D-CRY,2
MIG-P2-B-D-CRY-0008v266-500af4a7,cl100k_base,toke,98,251,D-CRY,2
MIG-P2-B-D-CRY-0008v284-3c28ddd2,cl100k_base,toke,130,305,D-CRY,2
MIG-P2-B-D-CRY-0011v261-0ef0fb1b,cl100k_base,toke,66,151,D-CRY,2
MIG-P2-B-D-CRY-0011v265-5aab77e7,cl100k_base,toke,36,81,D-CRY,2
MIG-P2-B-D-CRY-0012v248-a45f9e25,cl100k_base,toke,44,98,D-CRY,2
MIG-P2-B-D-CRY-0015v233-7b8394f7,cl100k_base,toke,81,186,D-CRY,2
MIG-P2-B-D-CRY-0018v267-ec102dd0,cl100k_base,toke,89,206,D-CRY,2
MIG-P2-B-D-CRY-0023v273-be7b4a51,cl100k_base,toke,69,146,D-CRY,2
MIG-P2-B-D-CRY-0024v231-ef799997,cl100k_base,toke,78,195,D-CRY,2
MIG-P2-B-D-CRY-0024v250-de2d5cc8,cl100k_base,toke,77,209,D-CRY,2
MIG-P2-B-D-DAT-0002v215-795c142a,cl100k_base,toke,122,374,D-DAT,2
MIG-P2-B-D-DAT-0002v226-bdc6ac15,cl100k_base,toke,47,134,D-DAT,2
MIG-P2-B-D-DAT-0002v233-6953d039,cl100k_base,toke,115,261,D-DAT,2
MIG-P2-B-D-DAT-0008v219-afca7ba9,cl100k_base,toke,81,194,D-DAT,2
MIG-P2-B-D-DAT-0011v260-4218a520,cl100k_base,toke,68,187,D-DAT,2
MIG-P2-B-D-DAT-0012v260-40d6e501,cl100k_base,toke,45,110,D-DAT,2
MIG-P2-B-D-DAT-0016v231-9c55c629,cl100k_base,toke,81,228,D-DAT,2
MIG-P2-B-D-DAT-0016v249-a406dfc4,cl100k_base,toke,41,82,D-DAT,2
MIG-P2-B-D-DAT-0022v214-5129e0d9,cl100k_base,toke,192,414,D-DAT,2
MIG-P2-B-D-DAT-0024v225-21f80817,cl100k_base,toke,67,161,D-DAT,2
MIG-P2-B-D-FIO-0002v379-199aa5a0,cl100k_base,toke,90,220,D-FIO,2
MIG-P2-B-D-FIO-0005v352-8fabc9a6,cl100k_base,toke,77,154,D-FIO,2
MIG-P2-B-D-FIO-0006v376-09e089e5,cl100k_base,toke,55,123,D-FIO,2
MIG-P2-B-D-FIO-0007v319-7305c7e8,cl100k_base,toke,114,269,D-FIO,2
MIG-P2-B-D-FIO-0007v379-20b5f9c7,cl100k_base,toke,59,138,D-FIO,2
MIG-P2-B-D-FIO-0010v320-88acb6f9,cl100k_base,toke,43,105,D-FIO,2
MIG-P2-B-D-FIO-0010v374-f2afddb2,cl100k_base,toke,121,327,D-FIO,2
MIG-P2-B-D-FIO-0011v355-7b964ad5,cl100k_base,toke,117,255,D-FIO,2
MIG-P2-B-D-FIO-0012v318-8e9820e8,cl100k_base,toke,130,319,D-FIO,2
MIG-P2-B-D-FIO-0013v310-85110f2e,cl100k_base,toke,172,399,D-FIO,2
MIG-P2-B-D-FIO-0013v313-5e9cf1fb,cl100k_base,toke,108,262,D-FIO,2
MIG-P2-B-D-FIO-0013v374-e5b44242,cl100k_base,toke,62,160,D-FIO,2
MIG-P2-B-D-FIO-0014v336-72972580,cl100k_base,toke,88,218,D-FIO,2
MIG-P2-B-D-FIO-0014v362-e89d5150,cl100k_base,toke,118,334,D-FIO,2
MIG-P2-B-D-FIO-0016v371-ba28ac96,cl100k_base,toke,82,169,D-FIO,2
MIG-P2-B-D-FIO-0018v312-63f385af,cl100k_base,toke,53,142,D-FIO,2
MIG-P2-B-D-FIO-0018v331-bd4e61c9,cl100k_base,toke,211,530,D-FIO,2
MIG-P2-B-D-NET-0001v310-54f88a7b,cl100k_base,toke,101,253,D-NET,2
MIG-P2-B-D-NET-0003v281-faca71e6,cl100k_base,toke,141,278,D-NET,2
MIG-P2-B-D-NET-0004v342-8aadac55,cl100k_base,toke,203,522,D-NET,2
MIG-P2-B-D-NET-0006v301-8935d440,cl100k_base,toke,165,390,D-NET,2
MIG-P2-B-D-NET-0006v328-3e70884f,cl100k_base,toke,160,384,D-NET,2
MIG-P2-B-D-NET-0011v282-f9c0c6a9,cl100k_base,toke,182,440,D-NET,2
MIG-P2-B-D-NET-0011v320-804c83b1,cl100k_base,toke,93,185,D-NET,2
MIG-P2-B-D-NET-0013v313-1073206f,cl100k_base,toke,61,167,D-NET,2
MIG-P2-B-D-NET-0013v322-c854f5f5,cl100k_base,toke,70,197,D-NET,2
MIG-P2-B-D-NET-0013v329-939624dc,cl100k_base,toke,137,345,D-NET,2
MIG-P2-B-D-NET-0015v325-843708ad,cl100k_base,toke,28,46,D-NET,2
MIG-P2-B-D-NET-0017v319-2eece785,cl100k_base,toke,31,66,D-NET,2
MIG-P2-B-D-NET-0018v322-ae4d934a,cl100k_base,toke,112,279,D-NET,2
MIG-P2-B-D-NET-0020v316-7d750f1c,cl100k_base,toke,92,235,D-NET,2
MIG-P2-B-D-NET-0020v342-34df5d4e,cl100k_base,toke,162,379,D-NET,2
MIG-P2-B-D-TST-0002v250-cbd4628c,cl100k_base,toke,49,109,D-TST,2
MIG-P2-B-D-TST-0002v265-acfe291b,cl100k_base,toke,23,44,D-TST,2
MIG-P2-B-D-TST-0002v270-db71ba13,cl100k_base,toke,88,193,D-TST,2
MIG-P2-B-D-TST-0003v245-622ce171,cl100k_base,toke,152,351,D-TST,2
MIG-P2-B-D-TST-0004v242-2e8154bf,cl100k_base,toke,36,94,D-TST,2
MIG-P2-B-D-TST-0007v272-bb002a3e,cl100k_base,toke,36,82,D-TST,2
MIG-P2-B-D-TST-0015v268-801bc724,cl100k_base,toke,102,234,D-TST,2
MIG-P2-B-D-TST-0019v245-0707d0f2,cl100k_base,toke,57,134,D-TST,2
MIG-P2-B-D-TST-0019v257-16c417b7,cl100k_base,toke,71,143,D-TST,2
MIG-P2-B-D-TST-0021v268-b52bd1bc,cl100k_base,toke,69,172,D-TST,2
MIG-P2-B-D-TST-0022v254-6bee1db8,cl100k_base,toke,31,60,D-TST,2
MIG-P2-B-D-TST-0023v242-fa54d782,cl100k_base,toke,40,98,D-TST,2
MIG-P2-B-D-WEB-0002v213-797460ee,cl100k_base,toke,156,395,D-WEB,2
MIG-P2-B-D-WEB-0007v243-5e0cbdbf,cl100k_base,toke,139,301,D-WEB,2
MIG-P2-B-D-WEB-0008v232-da6994f4,cl100k_base,toke,102,236,D-WEB,2
MIG-P2-B-D-WEB-0008v246-78fe17d1,cl100k_base,toke,100,235,D-WEB,2
MIG-P2-B-D-WEB-0010v251-0751b4cc,cl100k_base,toke,48,140,D-WEB,2
MIG-P2-B-D-WEB-0011v214-77df7b1e,cl100k_base,toke,123,259,D-WEB,2
MIG-P2-B-D-WEB-0014v206-9dd1dd17,cl100k_base,toke,185,393,D-WEB,2
MIG-P2-B-D-WEB-0015v227-65b0fef3,cl100k_base,toke,116,245,D-WEB,2
MIG-P2-B-D-WEB-0020v249-b7da0e52,cl100k_base,toke,85,209,D-WEB,2
MIG-P2-B-D-WEB-0022v232-55baa0ea,cl100k_base,toke,87,181,D-WEB,2
MIG-P2-B-D-WEB-0024v212-8082c866,cl100k_base,toke,101,233,D-WEB,2
MIG-P2-B-D-WEB-0027v235-e7acc931,cl100k_base,toke,34,75,D-WEB,2
A-ARR-0001v7,o200k_base,toke,115,245,A-ARR,1
A-ARR-0003v63,o200k_base,toke,72,165,A-ARR,1
A-ARR-0005v10,o200k_base,toke,126,288,A-ARR,1
A-ARR-0006v23,o200k_base,toke,107,253,A-ARR,1
A-ARR-0007v18,o200k_base,toke,43,93,A-ARR,1
A-ARR-0008v69,o200k_base,toke,56,125,A-ARR,1
A-ARR-0009v4,o200k_base,toke,95,196,A-ARR,1
A-ARR-0010v41,o200k_base,toke,55,109,A-ARR,1
A-ARR-0011v61,o200k_base,toke,98,218,A-ARR,1
A-ARR-0011v63,o200k_base,toke,86,192,A-ARR,1
A-ARR-0014v66,o200k_base,toke,76,205,A-ARR,1
A-ARR-0015v55,o200k_base,toke,54,112,A-ARR,1
A-ARR-0017v1,o200k_base,toke,73,144,A-ARR,1
A-ARR-0018v28,o200k_base,toke,81,197,A-ARR,1
A-ARR-0018v54,o200k_base,toke,111,295,A-ARR,1
A-ARR-0018v68,o200k_base,toke,72,197,A-ARR,1
A-ARR-0021v1,o200k_base,toke,56,126,A-ARR,1
A-ARR-0021v29,o200k_base,toke,132,299,A-ARR,1
A-ARR-0022v58,o200k_base,toke,131,358,A-ARR,1
A-ARR-0024v21,o200k_base,toke,137,304,A-ARR,1
A-ARR-0025v57,o200k_base,toke,142,268,A-ARR,1
A-ARR-0026v17,o200k_base,toke,102,234,A-ARR,1
A-ARR-0027v10,o200k_base,toke,73,168,A-ARR,1
A-ARR-0028v31,o200k_base,toke,125,271,A-ARR,1
A-ARR-0028v38,o200k_base,toke,69,155,A-ARR,1
A-ARR-0031v64,o200k_base,toke,39,90,A-ARR,1
A-ARR-0032v15,o200k_base,toke,61,140,A-ARR,1
A-ARR-0032v21,o200k_base,toke,121,255,A-ARR,1
A-ARR-0032v46,o200k_base,toke,194,451,A-ARR,1
A-ARR-0033,o200k_base,toke,104,244,A-ARR,1
A-ARR-0033v2,o200k_base,toke,100,201,A-ARR,1
A-ARR-0033v26,o200k_base,toke,116,281,A-ARR,1
A-ARR-0034v28,o200k_base,toke,78,201,A-ARR,1
A-ARR-0035v20,o200k_base,toke,126,267,A-ARR,2
A-ARR-0035v41,o200k_base,toke,160,399,A-ARR,2
A-ARR-0035v54,o200k_base,toke,95,186,A-ARR,2
A-ARR-0037v61,o200k_base,toke,182,451,A-ARR,2
A-ARR-0041v65,o200k_base,toke,68,157,A-ARR,2
A-ARR-0041v69,o200k_base,toke,67,155,A-ARR,2
A-ARR-0042v45,o200k_base,toke,149,363,A-ARR,2
A-ARR-0042v57,o200k_base,toke,66,162,A-ARR,2
A-ARR-0042v63,o200k_base,toke,134,316,A-ARR,2
A-ARR-0043v6,o200k_base,toke,133,285,A-ARR,2
A-ARR-0044v11,o200k_base,toke,69,164,A-ARR,2
A-ARR-0045v8,o200k_base,toke,186,452,A-ARR,2
A-ARR-0046v39,o200k_base,toke,201,490,A-ARR,2
A-ARR-0047v22,o200k_base,toke,116,253,A-ARR,2
A-ARR-0047v68,o200k_base,toke,61,138,A-ARR,2
A-ARR-0048v3,o200k_base,toke,122,263,A-ARR,2
A-ARR-0048v44,o200k_base,toke,149,349,A-ARR,2
A-ARR-0049v13,o200k_base,toke,93,189,A-ARR,2
A-ARR-0049v40,o200k_base,toke,66,150,A-ARR,2
A-ARR-0049v66,o200k_base,toke,70,160,A-ARR,2
A-ARR-0051v63,o200k_base,toke,107,250,A-ARR,2
A-ARR-0052v53,o200k_base,toke,194,406,A-ARR,2
A-ARR-0052v63,o200k_base,toke,105,243,A-ARR,2
A-ARR-0056v65,o200k_base,toke,202,408,A-ARR,2
A-ARR-0057v15,o200k_base,toke,218,518,A-ARR,2
A-ARR-0058v13,o200k_base,toke,111,250,A-ARR,2
A-ARR-0058v24,o200k_base,toke,123,261,A-ARR,2
A-ARR-0063v46,o200k_base,toke,136,278,A-ARR,2
A-ARR-0066v24,o200k_base,toke,151,298,A-ARR,2
A-ARR-0066v53,o200k_base,toke,66,137,A-ARR,2
A-ARR-0066v9,o200k_base,toke,65,129,A-ARR,2
A-ARR-0067v66,o200k_base,toke,65,156,A-ARR,2
A-ARR-0068v30,o200k_base,toke,193,414,A-ARR,2
A-ARR-0069v8,o200k_base,toke,176,393,A-ARR,2
A-ARR-0071v8,o200k_base,toke,246,538,A-ARR,2
A-ARR-0072v13,o200k_base,toke,82,203,A-ARR,2
A-ARR-0072v19,o200k_base,toke,206,435,A-ARR,2
A-ARR-0072v2,o200k_base,toke,148,303,A-ARR,2
A-ARR-0073v68,o200k_base,toke,220,493,A-ARR,2
A-ARR-0074v36,o200k_base,toke,149,381,A-ARR,2
A-ARR-0076v10,o200k_base,toke,61,135,A-ARR,3
A-ARR-0076v30,o200k_base,toke,148,318,A-ARR,3
A-ARR-0076v62,o200k_base,toke,84,199,A-ARR,3
A-ARR-0076v8,o200k_base,toke,125,292,A-ARR,3
A-ARR-0077v34,o200k_base,toke,83,197,A-ARR,3
A-ARR-0077v36,o200k_base,toke,84,199,A-ARR,3
A-ARR-0078v35,o200k_base,toke,132,288,A-ARR,3
A-ARR-0078v57,o200k_base,toke,170,359,A-ARR,3
A-ARR-0079v20,o200k_base,toke,247,541,A-ARR,3
A-ARR-0079v49,o200k_base,toke,90,192,A-ARR,3
A-ARR-0080v55,o200k_base,toke,265,679,A-ARR,3
A-ARR-0080v58,o200k_base,toke,198,440,A-ARR,3
A-ARR-0081v16,o200k_base,toke,136,291,A-ARR,3
A-ARR-0081v23,o200k_base,toke,235,509,A-ARR,3
A-ARR-0081v30,o200k_base,toke,94,223,A-ARR,3
A-ARR-0081v64,o200k_base,toke,87,198,A-ARR,3
A-ARR-0081v66,o200k_base,toke,217,471,A-ARR,3
A-ARR-0082v45,o200k_base,toke,150,359,A-ARR,3
A-ARR-0084v35,o200k_base,toke,145,335,A-ARR,3
A-ARR-0084v55,o200k_base,toke,274,626,A-ARR,3
A-ARR-0084v62,o200k_base,toke,219,443,A-ARR,3
A-ARR-0086,o200k_base,toke,116,297,A-ARR,3
A-ARR-0086v45,o200k_base,toke,241,613,A-ARR,3
A-ARR-0086v57,o200k_base,toke,179,417,A-ARR,3
A-ARR-0087v1,o200k_base,toke,151,335,A-ARR,3
A-ARR-0087v12,o200k_base,toke,240,599,A-ARR,3
A-ARR-0088v12,o200k_base,toke,107,270,A-ARR,3
A-ARR-0088v13,o200k_base,toke,101,239,A-ARR,3
A-ARR-0088v33,o200k_base,toke,171,364,A-ARR,3
A-ARR-0090v13,o200k_base,toke,148,349,A-ARR,3
A-ARR-0091v64,o200k_base,toke,122,307,A-ARR,2
A-ARR-0092v1,o200k_base,toke,124,315,A-ARR,2
A-ARR-0092v19,o200k_base,toke,182,439,A-ARR,2
A-ARR-0094v16,o200k_base,toke,124,335,A-ARR,2
A-ARR-0094v17,o200k_base,toke,176,419,A-ARR,2
A-ARR-0096v36,o200k_base,toke,180,450,A-ARR,2
A-ARR-0096v66,o200k_base,toke,133,335,A-ARR,2
A-ARR-0099v32,o200k_base,toke,114,294,A-ARR,2
A-ARR-0103,o200k_base,toke,118,238,A-ARR,2
A-ARR-0105v25,o200k_base,toke,76,186,A-ARR,2
A-ARR-0105v37,o200k_base,toke,139,315,A-ARR,2
A-ARR-0105v67,o200k_base,toke,71,171,A-ARR,2
A-ARR-0107v49,o200k_base,toke,77,179,A-ARR,2
A-ARR-0108v11,o200k_base,toke,208,444,A-ARR,2
A-ARR-0112v42,o200k_base,toke,204,469,A-ARR,2
A-ARR-0112v52,o200k_base,toke,204,442,A-ARR,2
A-ARR-0113v39,o200k_base,toke,81,213,A-ARR,3
A-ARR-0114v12,o200k_base,toke,151,358,A-ARR,3
A-ARR-0116v40,o200k_base,toke,120,264,A-ARR,2
A-ARR-0116v59,o200k_base,toke,66,169,A-ARR,2
A-ARR-0117v38,o200k_base,toke,125,291,A-ARR,2
A-ARR-0117v40,o200k_base,toke,109,257,A-ARR,2
A-ARR-0117v9,o200k_base,toke,66,147,A-ARR,2
A-ARR-0118v9,o200k_base,toke,59,137,A-ARR,2
A-ARR-0119v6,o200k_base,toke,120,262,A-ARR,3
A-CND-0005v22,o200k_base,toke,100,205,A-CND,1
A-CND-0008v82,o200k_base,toke,149,290,A-CND,1
A-CND-0012v42,o200k_base,toke,70,156,A-CND,1
A-CND-0013v51,o200k_base,toke,126,326,A-CND,1
A-CND-0014v38,o200k_base,toke,38,82,A-CND,1
A-CND-0015v75,o200k_base,toke,73,187,A-CND,1
A-CND-0017v20,o200k_base,toke,85,233,A-CND,1
A-CND-0020v70,o200k_base,toke,113,242,A-CND,1
A-CND-0024v9,o200k_base,toke,101,204,A-CND,1
A-CND-0029v44,o200k_base,toke,118,285,A-CND,1
A-CND-0029v48,o200k_base,toke,54,117,A-CND,1
A-CND-0032v49,o200k_base,toke,84,185,A-CND,1
A-CND-0034v67,o200k_base,toke,129,315,A-CND,1
A-CND-0038v23,o200k_base,toke,130,291,A-CND,1
A-CND-0040v16,o200k_base,toke,69,156,A-CND,2
A-CND-0040v83,o200k_base,toke,77,184,A-CND,2
A-CND-0041v48,o200k_base,toke,158,348,A-CND,2
A-CND-0041v66,o200k_base,toke,124,288,A-CND,2
A-CND-0042v25,o200k_base,toke,103,225,A-CND,2
A-CND-0042v37,o200k_base,toke,69,153,A-CND,2
A-CND-0042v41,o200k_base,toke,65,121,A-CND,2
A-CND-0043v16,o200k_base,toke,124,266,A-CND,2
A-CND-0043v45,o200k_base,toke,143,309,A-CND,2
A-CND-0043v48,o200k_base,toke,124,256,A-CND,2
A-CND-0043v72,o200k_base,toke,133,271,A-CND,2
A-CND-0044,o200k_base,toke,86,159,A-CND,2
A-CND-0044v21,o200k_base,toke,168,344,A-CND,2
A-CND-0044v36,o200k_base,toke,192,374,A-CND,2
A-CND-0044v47,o200k_base,toke,118,215,A-CND,2
A-CND-0044v55,o200k_base,toke,165,331,A-CND,2
A-CND-0044v8,o200k_base,toke,153,335,A-CND,2
A-CND-0046v72,o200k_base,toke,114,256,A-CND,2
A-CND-0047v49,o200k_base,toke,163,323,A-CND,2
A-CND-0047v71,o200k_base,toke,152,276,A-CND,2
A-CND-0048v38,o200k_base,toke,157,323,A-CND,2
A-CND-0049v27,o200k_base,toke,100,183,A-CND,2
A-CND-0050v18,o200k_base,toke,212,448,A-CND,3
A-CND-0050v4,o200k_base,toke,281,621,A-CND,3
A-CND-0050v43,o200k_base,toke,271,612,A-CND,3
A-CND-0050v44,o200k_base,toke,140,267,A-CND,3
A-CND-0050v46,o200k_base,toke,133,257,A-CND,3
A-CND-0050v47,o200k_base,toke,229,487,A-CND,3
A-CND-0050v58,o200k_base,toke,221,478,A-CND,3
A-CND-0050v74,o200k_base,toke,327,693,A-CND,3
A-CND-0050v8,o200k_base,toke,116,225,A-CND,3
A-CND-0051v24,o200k_base,toke,126,221,A-CND,3
A-CND-0051v28,o200k_base,toke,118,246,A-CND,3
A-CND-0051v35,o200k_base,toke,245,466,A-CND,3
A-CND-0051v42,o200k_base,toke,122,200,A-CND,3
A-CND-0051v47,o200k_base,toke,106,211,A-CND,3
A-CND-0051v48,o200k_base,toke,252,478,A-CND,3
A-CND-0051v69,o200k_base,toke,236,455,A-CND,3
A-CND-0051v72,o200k_base,toke,232,441,A-CND,3
A-CND-0051v81,o200k_base,toke,226,419,A-CND,3
A-CND-0052v15,o200k_base,toke,179,378,A-CND,3
A-CND-0052v35,o200k_base,toke,195,435,A-CND,3
A-CND-0052v41,o200k_base,toke,225,477,A-CND,3
A-CND-0052v80,o200k_base,toke,202,456,A-CND,3
A-CND-0053v60,o200k_base,toke,91,207,A-CND,2
A-CND-0053v77,o200k_base,toke,97,231,A-CND,2
A-CND-0054v17,o200k_base,toke,126,292,A-CND,3
A-CND-0054v18,o200k_base,toke,119,278,A-CND,3
A-CND-0054v26,o200k_base,toke,119,278,A-CND,3
A-CND-0054v36,o200k_base,toke,201,540,A-CND,3
A-CND-0054v5,o200k_base,toke,178,502,A-CND,3
A-CND-0054v75,o200k_base,toke,135,312,A-CND,3
A-CND-0054v9,o200k_base,toke,110,260,A-CND,3
A-CND-0056v64,o200k_base,toke,69,150,A-CND,1
A-CND-0058v19,o200k_base,toke,107,278,A-CND,1
A-CND-0059v20,o200k_base,toke,130,326,A-CND,1
A-CND-0059v6,o200k_base,toke,183,442,A-CND,1
A-CND-0064v12,o200k_base,toke,98,227,A-CND,2
A-CND-0064v5,o200k_base,toke,136,350,A-CND,2
A-CND-0065v17,o200k_base,toke,128,344,A-CND,2
A-CND-0065v45,o200k_base,toke,81,183,A-CND,2
A-CND-0065v55,o200k_base,toke,125,333,A-CND,2
A-CND-0065v58,o200k_base,toke,128,344,A-CND,2
A-CND-0065v59,o200k_base,toke,80,182,A-CND,2
A-CND-0066v15,o200k_base,toke,101,195,A-CND,2
A-CND-0067v4,o200k_base,toke,79,167,A-CND,2
A-CND-0067v43,o200k_base,toke,94,212,A-CND,2
A-CND-0068v44,o200k_base,toke,119,299,A-CND,2
A-CND-0069v11,o200k_base,toke,167,403,A-CND,2
A-CND-0069v16,o200k_base,toke,85,156,A-CND,2
A-CND-0069v35,o200k_base,toke,167,394,A-CND,2
A-CND-0070v19,o200k_base,toke,165,404,A-CND,1
