# baseline sample ids (story 131.20, plan D7) -- reuse verbatim for the post-rewrite run
# manifest=MANIFEST.jsonl manifest_sha256=dd924287cd90fce955dbef04c1833b25a4b6230bfbb7bd5f42f7761ce2b04b79
# seed=131 requested_n=2000 drawn_n=2000 strata=category x difficulty
# record_sha256 = sha256 of the record file per freeze_129_manifest.jsonl (sha256=13272718794b63356ff5c8cf26da068c6b134c87cb34c16c82243265d2740d93); blank if absent there
# task_id	category	difficulty	record_sha256
A-STR-0009v32	A-STR	1	fb031da170562fdbecf650f1f7b1862550a508fd99a0fdcdc813eba8dc4cf6ae
A-STR-0009v80	A-STR	1	444160020127ca1cfba4ed52e30dfc4848b1b761150c084d6267bddfe4f37003
A-STR-0010v18	A-STR	1	4ffd7ff726c226788acd3f180f8fb83741bdc9668cbc547c76af04a155199c0b
A-STR-0010v55	A-STR	1	edfdb3b36e9b0a385bd6d59e80ca23b4007807fd89be2d6e28e907e50a37f090
A-STR-0011v27	A-STR	1	ff2fd7295f8f30c97f8102f20d572c3b04a6d576b17dac4e7b033cbc65ee2b11
A-STR-0011v80	A-STR	1	498604636020d070342257b4260e4a3ad62bd91b6e00ecac227bd2e3a5d79059
A-STR-0012v46	A-STR	1	24b4c31c540ad30b17b92bd9dc7d2949964f96e377e061d0c3e4a8f66a7dc2b7
A-STR-0013v28	A-STR	1	0eb78369d041cd8468cb6cb5d2413b911087d86a84919505f0c962bf7ffc4723
A-STR-0014v26	A-STR	1	569f26d4d9e1613bbd87a7c5df5bcb4c40e6860b83b67e3d56c208269b63dcb7
A-STR-0014v40	A-STR	1	aeb37ba7745bce3f0f1741efb026e5b4eb2293fd779cd8d44ce61450c5fc24a8
A-STR-0014v67	A-STR	1	d5911b4091f82c2b714412dcec6f13bcd343c063643b3974dcef071726eaccce
A-STR-0014v74	A-STR	1	8cdb7fe3c5a17710c0b6229fd38df8878391ae21d5ca6acab38c82c01b9586c1
A-STR-0014v9	A-STR	1	1e9ef90e05888aa5dc7dfb2abc717dc77dcf385944069da2e788d399b6b94135
A-STR-0015v43	A-STR	2	03f7f4e17c56c00bfa0a6b63f5134ddaf34bde70abb5fcd3b6edfeae4b24a0d6
A-STR-0016v4	A-STR	2	4e14c59f82dbaef7c8692e3408ff69eb4ee888ad04f9ec91138cf88f7bde1c84
A-STR-0016v55	A-STR	2	c953de8e0b3c2c870d80dd83c3ef42423a68e91c1dac297452d32c4378627316
A-STR-0016v74	A-STR	2	c8d17a48022c076e2f65d1dd85569b228855a8f89e39beffc56c9e244bdd3f33
A-STR-0019v2	A-STR	2	6da86ef0b4f9542081a2f6090c1fea770b274e3cd5b61eb6d466d0647fc675b6
A-STR-0019v7	A-STR	2	b1fa5d0e933e7b996c8502847904013b8f6aa2a31d61724261a2414d64d98247
A-STR-0020v45	A-STR	2	6e7c4e7b1b432783c08cf72f76ad5c1747324e109c9fa2e6240bf4201d32fab7
A-STR-0022v44	A-STR	2	8978e1730d5d5051cf669a13f7d5e51c1c8651c5cec7995825e8d9e394916e1b
A-STR-0022v81	A-STR	2	cf0b2ad9d8fc060f0a0e0ea61cd72ef44fcb8713a0a4fdea20db38cba3eee256
A-STR-0023v22	A-STR	2	8fb79b781c31326bed0ebcd73fefa0bd4152c6aafb221a69aefbf008e1598879
A-STR-0025v54	A-STR	2	6f412d9ff848c7a75091aa70a06a5401ca4f297076cd485d2a42bba47c07b79f
A-STR-0026v30	A-STR	2	933e8b87ec6eff8dd980185924db61e4b45cacd170d2d71ba6688b79038c2880
A-STR-0026v75	A-STR	2	7e8118cd61b2e45abed44173bdee836303fd5850797c8cbee4da3c4d10043a9b
A-STR-0027v17	A-STR	2	ba5ea31f704711d9a2974a2220d19986c327a81b9ee2718c63f7048cd0a538a1
A-STR-0028v19	A-STR	2	173f3e901786924c1839e93154d126683d721b5e00fb62b566dbb7fa86e57a24
A-STR-0028v39	A-STR	2	73aff657dc19dc16ea84b7d9976fa411fcedc520f18ed843decb094fbe42b00b
A-STR-0029v57	A-STR	2	f3384d29fcc7a484ce4ac17f4ea42982e0bd13a3da5d65dc5c31025b0a34c64b
A-STR-0029v68	A-STR	2	253bffa55433437604c021fe8fc7fb2fb52b4ab1863271ea6029b6d27e135754
A-STR-0030v44	A-STR	2	8ba5ebc576965ed8a2e6a9ab45adab4a8206d95c71731903e98afbc9b165e5f2
A-STR-0031v26	A-STR	2	07ba7f14532ee6b28e78d9c258ee106b45a690f49daeae75492d1666565fd33e
A-STR-0033v17	A-STR	3	2d344a687937a363b3babe5b62d013a3956890f685d8cca0cfa592a7ffa5f7ce
A-STR-0033v21	A-STR	3	158fd0740435291d88bf95358238db32e5047e535d7d19c26ffc94cc6b012e28
A-STR-0033v23	A-STR	3	1e2254ee88b08d620d0016ebd15c0e1459f9f7a16807720eb0657826bea4f13c
A-STR-0033v34	A-STR	3	97eced0506004bbf225579065da090dd8a519c0b3639622461ffdda866d5e1a9
A-STR-0034v23	A-STR	3	4afd97029d3825ca4de7cc6f2004bb4a50bb65f63d99221943efdce9d17b4372
A-STR-0034v39	A-STR	3	386c9da1f1f1165e2da552ff93cf7d9731f1fb40ec7acda0598c92bbe869a0fb
A-STR-0034v5	A-STR	3	f97ad9e31232aeda5b135d52ce96d0385dd3c9294d1d78b5c1e7399905ea4d0f
A-STR-0035v25	A-STR	3	33ee8eb44def2a7610958ee22ca24addb97bdc91a06f80d3e523bd1c5c7e4452
A-STR-0035v26	A-STR	3	558a418405dfab8c432ecec54b2f4890e9f1d2faeb772ae48131713e3ddb276f
A-STR-0035v75	A-STR	3	7201b3cfd1aa0b9d0cd1de8b02574eeccde50987615b79c502a7c8bdbeba0011
A-STR-0035v80	A-STR	3	cb1ef07702dc1f71816416d653ef9c4f5daaaa3001836700d873e95c9d2aab6e
A-STR-0035v9	A-STR	3	20d012f08deb4097e5f7bc71df6148cdab10d2e68b6ceb15cadfe814316cb83e
A-STR-0036v72	A-STR	3	8371e5cb6a9fb4eced71d282f0ae7b24605f390e37b91ef5a2e26c5adec9991c
A-STR-0037v14	A-STR	3	f1d740bfc25b2c504a697e17f1a7f0bb949b511dc997cf45ff1ee8a20d95401d
A-STR-0037v22	A-STR	3	895696e6f5f667fe544ccf0a65bd8a51cd6eae9013076d66ea04de1550077577
A-STR-0037v38	A-STR	3	75354e45653036ecf021e39e7426ba118f355c5d6f68f08cac99e1c257f69ee2
A-STR-0039v67	A-STR	1	88be049afa3673ef3b3db5ec6aaf433f7007483e03e92573a43f56ddb65e835d
A-STR-0042v36	A-STR	1	acee4f8bf4455b016d1413c4b9f78c157afc098a3a3b30193bd541ff206febeb
A-STR-0042v5	A-STR	1	ccb9e2c03fb1eee653ca331459374bb6d8bef46be3c2c95c82197bc2fcbcd165
A-STR-0045v34	A-STR	2	f029d96be758db8e105b4e725046d309c329420cb6f9cdc02153b625b41a2364
A-STR-0046v74	A-STR	2	a4e1e131a3fbc94a63650319788b8c45ee4ae6e15e9d94811625e9c0f97861e4
A-STR-0049v22	A-STR	2	12c59d093719dbeb4e29b5849970c2840bbe562c97f9ce45114355c98cfc4f0f
A-STR-0051v76	A-STR	2	e9da8eb39c0d5653ce8025112e186fbb4aff035d525da6282d6a1a08f5e1a312
A-STR-0052v52	A-STR	2	0215e1bd7759684323d5c7366a73cdac273e5de43e9af8d6f406110f09643320
A-STR-0054v28	A-STR	1	2e7c95279d430c0c9584a69aca377823fd43b9feed67924b9e92866f34f77770
A-STR-0055v18	A-STR	1	61fd3328a37ecdfd6ac516fc2885e31a2c980b827affaee9fe01528e8b6b8985
A-STR-0055v3	A-STR	1	fabc06d67d5f1c1f261d4f046790048770364dea24c89dce12309650c102772b
A-STR-0055v70	A-STR	1	87007715576f12da905796d01bc8fb1855f2f9f54b70d7fc4b2d7f0778bc4367
A-STR-0056v68	A-STR	1	203ef71d04e9cfffca8bd2ded917d4d095ad7c21ba27491b2d279851c2402058
A-STR-0057v18	A-STR	2	b6e28fe4c209db82678a127367b0c38d66b0b3c6a1c696ed646eb86f76e7f490
A-STR-0059v53	A-STR	2	98b79d7c2187824311f3a38ced6c81bd27be653cab1b4aa580e861b3ba809644
A-STR-0060v5	A-STR	2	02a394ac56e8ca1fcd91c7a0d3bdd7845d2e26d1244da0f4e8ff942f9ccb6757
A-STR-0061v17	A-STR	2	186067dc10e579c4d03fcd46d10fb466dfb7a13f146aa821c435a0f0c06399f7
A-STR-0062v69	A-STR	2	ee14899c48414004feefd9614679d13b4a9875b50e628ff6c332e1b3590f01ce
A-STR-0064v19	A-STR	2	1d25b6ce055a3f4e695e747f5b3642331c47a45b6a200f06c27c15df8bda1392
A-STR-0064v80	A-STR	2	feda20bccdb345c9d80707a3d31b94bb4bc0b45bf5462109f848df69defae90a
A-STR-0065v42	A-STR	2	7f0b9159370aa1c2d7edddc86abe5d3c0f48dd4faca15c8f8f94d28b22d10894
A-STR-0065v43	A-STR	2	5932085cc37896a3df634a1cf26dcf782748026081270e77cd28b13a93e0745d
A-STR-0065v45	A-STR	2	313a5ac6f03323798adaba0f4c9af3c84ad0899f1e5470221c17a22b6328fc06
A-STR-0066v23	A-STR	2	324aefeeacd97d10f23c8bd8314130af748def58710ad254da7db41fb8c19dd0
A-STR-0067v62	A-STR	2	27722c07f60adb12d74376495fdde5c59f8123af6953f79385fdbc0f7144de80
A-STR-0067v64	A-STR	2	42e0a4c1ad1ba46951934b98426d3b21f2aa3c1e089569af332083fc81e4cdd8
A-STR-0069v24	A-STR	2	0a80048bd1757f299f4ff5e1fd40e9f6e94df60fe8ad2f642df3bfcac7610ba6
A-STR-0069v30	A-STR	2	2375d13eb397140ac839d3222129057189ef775311545f008634b0c377ffc83e
A-STR-0070v15	A-STR	3	6db01449434a587eac8fcfc0c8e470b59232975cacbde07c0bf547f94340b325
A-STR-0070v9	A-STR	3	4d5d584c975ea3b8b7ef8a9b77c77424407f6f666526ecea841e94172350a0aa
A-STR-0071v49	A-STR	2	6ab0a4bd533732de9d5aa8802523901c24720a95f33dd685e8bbfc11f031c50c
A-STR-0071v63	A-STR	2	364a626d05252b09ec18cab6f48983ff205169c6af71d286d33043d730384ba1
A-STR-0073v30	A-STR	2	294abcf94bc2cbeb4eab80c92133ffffa29434356fac45f2783152951fc1b44f
A-STR-0075v16	A-STR	2	c538190f06ac9f71445203c56f2e41f63494f5d65ccb9806bbd0f7c1cdc3f0c6
A-STR-0075v69	A-STR	2	15419e227b4944ba0e1ae901cff12aaa76edaf14155899d4383293ac04b52241
A-STR-0075v9	A-STR	2	daa53228063aa8eaa0358e2b012ea678ff1fbe237ed02d5360c7902a04887ded
A-STR-0076v18	A-STR	2	c68ffb35816e3687f8c04f79dd528046ecba12b9a0c38f69c45d2bd80d70786c
A-STR-0076v25	A-STR	2	140378df6a47e8f98d9e2c631f856f1c2ca82a3af006b371ae09d34e827b2bc7
A-STR-0076v36	A-STR	2	e815d77405b1a2c7ebbbea83928fecc7a80e6484664774817b2f8b3227343268
A-STR-0076v54	A-STR	2	9a9811169e685df7e207c694d1511088d6dcfaafae24abd7d20d1fe04bed63c0
A-STR-0077v26	A-STR	2	3aaef02afac19fdf46cca4ba731ca0c1f5f142846c278194105902a770f80d39
A-STR-0077v30	A-STR	2	eabf5fd4cc4dea7f41f6a075984c48632367edd5f7d05f61d344c31f01e2151b
A-STR-0078v42	A-STR	2	248e32a909611ac6bb3368d6292fc3f401ba69869d2b155206dabd7b707e97cc
A-STR-0078v77	A-STR	2	260bb2ac88e59541e47eddb6516ff866b5413927c400e33daa54755809d48f0f
A-STR-0079v11	A-STR	2	b06ca26ec580282fd6e071ccd2ec70b6499ce6b8719f512d0e0013fc7a0d53c3
A-STR-0081v15	A-STR	2	410fd80607ac02a58cc81871f659a5ec5cc0ff4b1220658e612f058bee881b7a
A-STR-0081v71	A-STR	2	7ce8332c614c0f16936ebb54afdad693bedb4b8d2276e63fba7a2f4b92b4cd9c
A-STR-0082v39	A-STR	2	b990ca5ccfb3cdee0c6f7797f46f5b41bb374b86b601b12dcf2ccda5379e0dec
A-STR-0083v18	A-STR	2	9465f8395e7848a331c81c0e5d61164cc004d2a81da0e490391abc76086b794a
A-STR-0083v39	A-STR	2	7bc1140c22f846276ffa88ab1078b97c1d4c3ec86bae364a4a651f106ff890ad
A-STR-0084v2	A-STR	3	4ed0f9f09662945fe8589abd7e5aeee5870848784518b574d59081a04d04ac52
A-STR-0084v33	A-STR	3	d66bc770cce43da5433eecc8e9faf1a7ed5da79257bdb13d824630a7dbe60576
A-STR-0084v71	A-STR	3	bb753d4adfd2d0df3bf13a42c43ba0cba2cb03c0f55a78004ac505edc255208a
A-STR-0086v14	A-STR	3	5a1a0bf4b0db72834db510336c293931a1351058023fcaff1add7534fdc7552d
A-STR-0086v78	A-STR	3	182f216fbec0db72fbb34d9ee36be9052ddff6bf2c7175bdd2b7a3fec2a7170e
A-STR-0086v80	A-STR	3	9b265d5ca12db85aea64b429516eb4440a5dfb10888543abb8c8032c68659bb5
A-STR-0087v2	A-STR	3	c6b5312a9f665abfc1fcd50f8e194374ec3dcd131bb6100d976ca58af78034d0
A-STR-0088v25	A-STR	3	5949a834dd7a998757101afeec377c53afc164cf73dc3cc0e06e01b474c1055d
A-STR-0088v68	A-STR	3	37f8a73441afcf07cc35ce2677a74c1f572cd96798bee1f2172daf105e663e4d
A-STR-0089v49	A-STR	2	050038d7f371c31800a157943b1c89f93f8cc1b1a87000e8f9006ab43a2a0cb2
A-STR-0090v15	A-STR	3	73ca4ee087153778dc418211758e649a7e93b25051418b2c5710287e0934ee73
A-STR-0090v66	A-STR	3	ea8423731678679530fe82c2aac6076652857b40496699a43c8bffcb66e9663e
A-STR-0090v78	A-STR	3	387fc301ce57cf72448daba707806d1e96b612b8cebe50faaf601f30448e451a
A-STR-0091v31	A-STR	2	5629687afab47eeb444f45cdd5b037cf8016af3fed47c8b43446eeb9225dc5a2
A-STR-0093v13	A-STR	3	a6a01c824cb4e72a629f1b9e0d92feb4f060a2ce25e4720f9e98a360c30cfc17
A-STR-0093v32	A-STR	3	9c2acca597d39dcc4a11b5dfec3064f6c2d746fdf2603b7a5b2caecd01ef2b03
A-STR-0093v39	A-STR	3	aec5f48a06ac87a6739b345c2a77007cf365e3563a86bf0e463c79cc3dad2ed3
A-STR-0095v11	A-STR	2	e2bb83969760df27f54d34a8cedaae19fe118a2768860ae9ae5bc56e8dd9a902
A-STR-0096v56	A-STR	2	5eec7cbb52e95abcabfaa1d2a85c635fd671d93f9207655497b4416eeb231bc5
A-STR-0098v68	A-STR	2	b2fdd4c5ca1bd2176ebf031cdce3d3ce4dcb765c0758b0e6e21b0cf955f0dceb
A-STR-0099v24	A-STR	2	b81eede63db1d206ce4cd79b3c9713358345fc517f7b27448ed746306a053e01
A-STR-0099v60	A-STR	2	7bfba236967378ccc678da2e161653c1df2a80525f6c83b31243cfb80ac43b1f
D-CFG-0001v21	D-CFG	2	c3a31b59553c3d5b6ed996867c696c3b0849b28e2a4a78a38993f1a62fc55821
D-CFG-0001v224	D-CFG	2	a8964e891f30915e4626a36748bec8e738b5406f9e8d4a5644256eb984f07eed
D-CFG-0001v315	D-CFG	2	1736587022345ea1034c06fbbb0096a2a8c82cf9e8f5228818e0e0a9707d18fc
D-CFG-0001v327	D-CFG	2	76d23d7d8de059fa34ac8cf5d567169b55c1ea3f8274b67d571b144199d13e8d
D-CFG-0002v111	D-CFG	2	7d919335d4a759b61f8db2263a2c11091fd7023a55723551a50c65b0aa94573e
D-CFG-0002v171	D-CFG	2	7c367d1d17ff6903ffd8e17041e25c526081f26fc352b333e2cdb6111074b454
D-CFG-0002v60	D-CFG	2	b8df82f3ccec8eec20ca26de9fa53cf32f27989cbc1b0b79f37fee11a73362a2
D-CFG-0003v13	D-CFG	2	08ca6cf1be241d46df39cc3e8ec941ff6e293bfb48e4d33b9d677b0c4fde3502
D-CFG-0003v183	D-CFG	2	05634aeb71cfdbba051f895142a8054ede17d1978ca90d566e0654504a4ef778
D-CFG-0003v185	D-CFG	2	6ddfc296514d00da2bf0ceae117ca27ce3a7852b1bc0a9275d6ba107c9bb3fd6
D-CFG-0003v191	D-CFG	2	baa6c7a8782fcfef0902821bd8b4c8422c5e19a81f0b84dedaf878fa0f11affb
D-CFG-0003v200	D-CFG	2	bc4430ddb6bb2795731337d582a548f1b82c8c0f78b3fe333a6656ab3fe1bbf4
D-CFG-0003v217	D-CFG	2	7f90b37a3ac67cfb4dd3ee1dad73bade2e1549fcb6e601a2ff3ca83f795703ca
D-CFG-0003v243	D-CFG	2	fe500b10410620c1ad578b95a3d4bf137c5cacf6eb7773d4798d130918aef1b8
D-CFG-0003v47	D-CFG	2	edd82afb6902cc930c93005a4cfac36ca462da07ca6ab89236aa0659eeee6b69
D-CFG-0004v130	D-CFG	2	9cacd1d7317737f4984108bd22dec3b84b8b184ab36ceeb020811ba4285d669e
D-CFG-0004v150	D-CFG	2	e0834bf2ed2c9284edfa6fadaef630b27d3d66066f475f12042e17ef5d8877a8
D-CFG-0004v189	D-CFG	2	78275ff9765dd6f381b50f243d5e12f8f3b2d9ccd1df73b2fdf16919d755a228
D-CFG-0004v35	D-CFG	2	37794c8122b7c0b24cd95482824a1b034e2890e04e0cad33e44f382a61d5e7d6
D-CFG-0004v351	D-CFG	2	522e401eb5cbf74c624a061ac02560c537ffe8ca84e04a0eed892b2edf50f817
D-CFG-0004v40	D-CFG	2	7624e885de0f948ea37d148ad318730cfebb4754948c81bece519677ff225a51
D-CFG-0004v74	D-CFG	2	a25f2072163b2c8e86b8ba111cbdce3bcf52af78cd341722c6190e8af18830df
D-CFG-0005v126	D-CFG	2	49cc99ebe043d386d2c1b1c14dbaf77753e2c8cb5ed6d77ed20b28d399648f3f
D-CFG-0005v139	D-CFG	2	dd8159829c980e4504c1e7a9cc5a4081fc2f7c11163a3d2b6974c42f53305027
D-CFG-0005v145	D-CFG	2	f2557cc51b6aec9a2b5bf99f1d1fc7c5910b5c92ac2c5aa35f92c45b4022620c
D-CFG-0005v170	D-CFG	2	3637307a0fef5b84139c4d9fad25949183c3255312798ce4046f5fea119750d1
D-CFG-0005v295	D-CFG	2	273a2ef38876d465ad5c859ee956dceca2b3bcbca12b34916b7b62bafa714415
D-CFG-0005v306	D-CFG	2	2acaa27693fc63c82996236441c434f1d80a3dcd7170377e42bca0ecb47baf26
D-CFG-0005v324	D-CFG	2	50b68fc609238ac63a9e956b6425025245c213f4de9db97c3437ae3a0d4a9276
D-CFG-0006v14	D-CFG	2	e8f1c41ddc1efdd61099918e61ec5b9142aa0ea04d2617158837295545da96de
D-CFG-0007v17	D-CFG	2	62763f8ca1315aa31631ff8c8ef42e13cae5f3b638269a1aa475ace414bbe5df
D-CFG-0007v317	D-CFG	2	c12451e4626abeac1d7841f946f7057d4b5c247ed3cf33bc8fccd89dfd607e6f
D-CFG-0007v341	D-CFG	2	e0462ac13d800c887534ab044b6e11c6a0994c3390ca1386fbc8bbe9827bb94b
D-CFG-0007v49	D-CFG	2	9cd0603d612a65442866e4aaafd20a20f196a21c8a10992630f8369380acd513
D-CFG-0007v56	D-CFG	2	a4a57741045769f89e8c00cbf4e2938ba66cac149355cdb92dcc2e8261cd04b4
D-CFG-0007v99	D-CFG	2	7dd338cc51678c00460daac5b5235e7268bc31c7ab0c925b486d2a8c2762fbdc
D-CFG-0008v132	D-CFG	2	6641495dcbc5f3b089375327329b3d32db34af5aafec517168279c109c00b317
D-CFG-0008v229	D-CFG	2	224972d25a2778c37c626222a277dccb1035ac09b19e72b6fb32f571409c2bb3
D-CFG-0008v239	D-CFG	2	4145e02f98745c927c8f1fffdc68ae5c5fe62d75d12bd8e75c7587488a5c6421
D-CFG-0008v242	D-CFG	2	28490932434ed86cfca72f9fb41b4a58d887dddd666f33a223a773fd2eac12ed
D-CFG-0008v275	D-CFG	2	fec927824f18091f6386f570c302fc048f785f22bc8fb7091e99859bf642d749
D-CFG-0008v342	D-CFG	2	8c291731388a32d3cb3556ae38e22b8e71071214828977f66225132f95ce5f34
D-CFG-0008v85	D-CFG	2	37eceddd03881ab3bfc5a78793ab783d57f89b0daac24bd6e0dc22ee82a0a0df
D-CFG-0008v96	D-CFG	2	ad887fbc4e45e914992aca1653ad703cc779f239e97e2c283b1b1dff9239b50a
D-CFG-0009v127	D-CFG	2	fa9682dc22c0af5e1045bd5f34be129e97335a36ff19e8013d30b3104f77f400
D-CFG-0009v163	D-CFG	2	ce2a4b1cd45cc6e6a3f527f5466167a6d94427ee5a1851836d8eef81d9855b59
D-CFG-0009v19	D-CFG	2	88c0874eabf5cff6db39b1a373f771286cbfd038c60cb39651e35b54913a3f33
D-CFG-0009v207	D-CFG	2	ca6efe49e6757f67a67e8b3fa1bb3cd3f6a1c79eccee46b8aa25a26cbd2603d3
D-CFG-0009v235	D-CFG	2	ae2b2290c55b7e10432228e189c9066d46a6abe60d19cd0e7a9b52c40b2fbe55
D-CFG-0009v257	D-CFG	2	a33a0fc558917cebc3d719ef502f100d17f94835eb0ca3e5d1c47d753fe0c09d
D-CFG-0009v278	D-CFG	2	95bdbdffe0a13917f3d317036472d04d3865b5f3c1492deaafb36f699c2ac9c5
D-CFG-0009v305	D-CFG	2	a5fd91ea93b01cf62fcb45c5e5cedec25e947238b20178903c7a64e0c801de5c
D-CFG-0009v60	D-CFG	2	56e995f9b53c72d2a5fbd2de955cdeec7e4a1a1fc7c2b68b1a2e2071ef37abf4
D-CFG-0010v107	D-CFG	2	888342bc334f14fd9ce36046b103b8a6ab41a3cef5182a87582c83dfd606621d
D-CFG-0010v165	D-CFG	2	199c0bafbc21bb8b0fc8ca5e98716fee5ac7ae450c964be9b81a88c1498b7b5d
D-CFG-0010v180	D-CFG	2	fc625d16acdcdf7225e2175fed175b46cee6747362a6012c50c09591549a265a
D-CFG-0010v252	D-CFG	2	3ebb54ef61d86841881a8b0784fd10deb0e26947afeb8e43ba8209ced95d0d08
D-CFG-0010v264	D-CFG	2	fc8d75f5d368232fe8c849fdd0a17beac88ed8000bba37b23a3d2c8272b3099b
D-CFG-0010v32	D-CFG	2	bfad479fa2d4ae5b10b1da45f49c896410d4f65932784ac588094bbea3125579
D-CFG-0010v342	D-CFG	2	a688d66f520825e3418656edd37f7d364787fa944e125a26b6c9952328c8f63d
D-CFG-0010v79	D-CFG	2	f720e7166bcad195389daf1b5e92f94542124d4407e59039309920fd3b9caa73
D-CFG-0011v228	D-CFG	2	d45066d36c8dc570b20ccde0db7e370fd7f55f67b5010eb90cdc63de1cbd5380
D-CFG-0011v243	D-CFG	2	d5ff80b24681857370d078699a096c06f689daf760ef57d2b772d0980d5760a4
D-CFG-0011v341	D-CFG	2	809f2f83af8a141243a1dbf67d8f1534597ba5a15b3641d58839db4ba7729ed9
D-CFG-0012v18	D-CFG	3	3946bd52ea00287d7d9f6562053d3828c4bab079a14fd122e044fbfd68ea65c5
D-CFG-0012v212	D-CFG	3	71a2b4fca4ac7a379d4cfb8ee7a24e71d38ce9748fcf3bc017e6ef645fb21f57
D-CFG-0012v243	D-CFG	3	5a2372a42ae393e8d43bd767ce21e971e68b3133ce13432842786f4c33cb03a9
D-CFG-0013	D-CFG	3	cbc294ae86462a9925f4089433576e3595a6ac29edfe1e12e8323f9a15a33927
D-CFG-0013v135	D-CFG	3	82ad1e93e66b0035b7cf7b9fea927eb20991134a832f426cc3aafdbb8197dd48
D-CFG-0013v14	D-CFG	3	8c71df4252ef8fca13e1c7949e6c242087966d3a840ae3ed62eaa1eff3080365
D-CFG-0013v155	D-CFG	3	63a7cfa9e63d62d1002ab6b911a39a01ecf540165eb1f34e749a55de15750ec9
D-CFG-0013v157	D-CFG	3	71c7e44b67f7daa17a535f9d1b26d09799157f4cdc28d5059efc426509f22294
D-CFG-0013v235	D-CFG	3	cb3cca99cc4edf4efa2ef7f70b2dfdfb5032cba8ba60206108844a2dcf3c1c92
D-CFG-0013v237	D-CFG	3	697cffe9a3dbdcd6ec5a4f256904056baa6baca0ad6790fd0c31367cbce41913
D-CFG-0013v283	D-CFG	3	294b090e8a2c8c008a1ac843b95769630ae50fc21f7c5bb0bb286aadd722e0e0
D-CFG-0013v296	D-CFG	3	7fa4c49e0bfa4f5f9fabb5b994a5527c9ea62164baee098f9b3e730afa111f97
D-CFG-0013v348	D-CFG	3	ed063979b458c980732cf214e86c94785d1e12978d4c5e738b69cdf77eb95d7b
D-CFG-0013v350	D-CFG	3	77f046e54c304c8c0f86426c5db4a8f3f94dfb5ec55868b8d32e1d86bc163a92
D-CFG-0013v69	D-CFG	3	7ded142972f13162d45a72b76b14557eb8cc0e7db350eab2aff9b81ddb6ec339
D-CFG-0014v127	D-CFG	3	b81d2b370eda63c91b1b8803099c42f99309074754dd52365904fdcc1e484c0c
D-CFG-0014v145	D-CFG	3	14f717b6f52d114a5feedfae9fbcd091922f27475e936ac71386b45118067c05
D-CFG-0014v195	D-CFG	3	71ca789d56a66250c1a9037108b4a14d4d0aa241abb4be426c0147b7e0ca5f57
D-CFG-0014v203	D-CFG	3	1f58029eea624e9750567fc9150b55c8fcf4ddc4dbc9f0decaf425d4c04afe61
D-CFG-0014v86	D-CFG	3	a1f33e498906c6167a9af9e39bac521508dfc3dbe15b9c3771e665b0a9437bc9
D-CFG-0015v118	D-CFG	3	52a964b982360778f797ffebfd5761d55ce1d5e1509a04f5c4bf52a326779e36
D-CFG-0015v202	D-CFG	3	055479299b8bdd6718f91c4de20204d19341eefd29735f7e62c2ba1c293549e4
D-CFG-0015v214	D-CFG	3	5603e45fc5f90da2bbcdedbfece2b87c7cf68ce4ffe9972dbfe1146b9ecd7196
D-CFG-0015v224	D-CFG	3	73972d1b1ace1af7547816bda554c6922e4b94e967d7bbe05c50073dec774c10
D-CFG-0015v233	D-CFG	3	010ed353d9d3d390569d2085e5ceb664f970811d65b668959d58f03a717bbd29
D-CFG-0015v248	D-CFG	3	cee81fc9fe0c066bc36bb0e16437d35d9f583bb34fd50e8799f858d26011d25b
D-CFG-0015v275	D-CFG	3	0b0d49061eec119440f43fe6ff53275fc872a9f4be9a2aacc21c82595b53183c
D-CFG-0015v298	D-CFG	3	371cb87a1d770a0149cf90ddeff755ac2fa99949f9cb9f1233e84a961e608301
D-CFG-0015v324	D-CFG	3	953c14e5965fbecc525c163c315cd1a3da357ddb49091a80d3c2f8c64dbba47f
D-CFG-0016v137	D-CFG	2	79d4f303ddf30e2e1f83b635c19d54b7d25dcd1255a5cba40f789f9c8384916c
D-CFG-0016v176	D-CFG	2	1f87df47233c9dc956811fd076129e9d0db5e9d2cf75a35a3cdc7b6f2fc5a3d8
D-CFG-0016v215	D-CFG	2	926c88e678738fd607cef950bacacf9b52bb47529366a706cb0ef6fcee15eaa8
D-CFG-0016v232	D-CFG	2	a0068466443d450c449536bf7067cfbc662da857871f75cf6a542c5aed23b816
D-CFG-0016v313	D-CFG	2	88824c7915d1d58980e9b47103d87430f032587b839f0ca6365e0471d7edc89e
D-CFG-0016v349	D-CFG	2	fe12ff0f1fe734cc19c621bcef73015a9ad0bc82c910bfb058e359336b32e105
D-CFG-0017v166	D-CFG	2	14ade296857a92705527deb30568a97d299a4b1a204c6cd384bf496dbecf843d
D-CFG-0017v201	D-CFG	2	14ac76291f040ab4f5400a3004c828615727c7001fcd03a7a9e9b6df5d8cf8c1
D-CFG-0017v324	D-CFG	2	9e5ed88983d1fe9cd07ee69463d05f9759d5cd78b952bce8db78fc471cd4dc2c
D-CFG-0017v35	D-CFG	2	4d3fcf9a6d377b399fda7c86bd6ca0460574ffddaa967e7ca3c39265a3554f58
D-CFG-0017v47	D-CFG	2	a759dec36335ae1d38dcb6b0a82db4e1f2c148525b3183fca228535e388b6d39
